식품코드,식품명,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,출처코드,출처명,원산지국코드,수입여부,데이터생성방법명,원산지국명,원산지역명
R211-667113955-5350,"오징어류_오징어_전체_튀긴것(튀김옷, 수분많은 반죽)_수입_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11667,오징어류,1166711,오징어,116671139,전체,55,"튀긴것(튀김옷, 수분많은 반죽)",2,식품의약품안전처,554,Y,수집,뉴질랜드,대표
R211-667134001-0000,오징어류_팔완향오징어_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11667,오징어류,1166713,팔완향오징어,116671340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-667134001-1226,오징어류_팔완향오징어_육_생것_영덕_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11667,오징어류,1166713,팔완향오징어,116671340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,영덕
R211-667154001-0000,오징어류_한치_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11667,오징어류,1166715,한치,116671540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-667173901-5350,오징어류_화살오징어_전체_생것_수입_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11667,오징어류,1166717,화살오징어,116671739,전체,1,생것,2,식품의약품안전처,554,Y,수집,뉴질랜드,대표
R211-501014001-1200,왕우럭조개_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11501,왕우럭조개,1150101,왕우럭조개,115010140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-503017501-0000,"왕우렁이_양식,내장_생것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11503,왕우렁이,1150301,왕우렁이,115030175,"양식,내장",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-503017301-0000,"왕우렁이_양식,전체_생것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11503,왕우렁이,1150301,왕우렁이,115030173,"양식,전체",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-503014001-0821,왕우렁이_육_생것_가평(청평)_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11503,왕우렁이,1150301,왕우렁이,115030140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,가평(청평)
R211-503013901-0649,왕우렁이_전체_생것_진안_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11503,왕우렁이,1150301,왕우렁이,115030139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,진안
R211-505014001-1203,우럭_육_생것_부산_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11505,우럭,1150501,우럭,115050140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R112-841013901-0899,우뭇가사리류_가사리_전체_생것_통영_3월,원재료성 식품,1,식물성,12,해조류,12841,우뭇가사리류,1284101,가사리,128410139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R112-841035101-1201,우뭇가사리류_우뭇가사리_줄기_생것_부산_6월,원재료성 식품,1,식물성,12,해조류,12841,우뭇가사리류,1284103,우뭇가사리,128410351,줄기,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R112-841035168-0000,우뭇가사리류_우뭇가사리_줄기_우무(우뭇가사리를 끓여 굳힌것)_대표_평균,원재료성 식품,1,식물성,12,해조류,12841,우뭇가사리류,1284103,우뭇가사리,128410351,줄기,68,우무(우뭇가사리를 끓여 굳힌것),2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R112-841035169-0000,우뭇가사리류_우뭇가사리_줄기_한천(우무를 말린것)_대표_평균,원재료성 식품,1,식물성,12,해조류,12841,우뭇가사리류,1284103,우뭇가사리,128410351,줄기,69,한천(우무를 말린것),2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-205014001-1202,웅어_육_생것_부산_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11205,웅어,1120501,웅어,112050140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-207014150-0000,은어_내장_구운것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070141,내장,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-207014101-0000,은어_내장_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070141,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-207014171-0000,은어_내장_젓갈_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070141,내장,71,젓갈,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-207017550-0000,"은어_양식,내장_구운것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070175,"양식,내장",50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-207017501-0000,"은어_양식,내장_생것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070175,"양식,내장",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-207017450-0000,"은어_양식,육_구운것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070174,"양식,육",50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-207017401-0000,"은어_양식,육_생것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070174,"양식,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-207014050-0000,은어_육_구운것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070140,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-207014001-1091,은어_육_생것_대구_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11207,은어,1120701,은어,112070140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대구
R211-209014005-0000,임연수어_육_반정도 말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11209,임연수어,1120901,임연수어,112090140,육,5,반정도 말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-209014001-0000,임연수어_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11209,임연수어,1120901,임연수어,112090140,육,1,생것,2,국립수산과학원(표준수산물성분표),643,Y,분석,러시아,대표
R211-209014001-0757,임연수어_육_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11209,임연수어,1120901,임연수어,112090140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-209014001-1377,임연수어_육_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11209,임연수어,1120901,임연수어,112090140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-209014021-0000,임연수어_육_소금에 절여 저장한것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11209,임연수어,1120901,임연수어,112090140,육,21,소금에 절여 저장한것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-211014101-0000,잉어_내장_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11211,잉어,1121101,잉어,112110141,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-211014050-0649,잉어_육_구운것_진안_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11211,잉어,1121101,잉어,112110140,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,진안
R211-211014046-0000,잉어_육_삶은것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11211,잉어,1121101,잉어,112110140,육,46,삶은것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-211014001-0646,잉어_육_생것_대전_10월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11211,잉어,1121101,잉어,112110140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대전
R211-211014001-0649,잉어_육_생것_진안_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11211,잉어,1121101,잉어,112110140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,진안
R211-211014049-0649,잉어_육_찐것_진안_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11211,잉어,1121101,잉어,112110140,육,49,찐것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,진안
R211-105094002-5928,자멸_육_말린것_수입_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11105,멸치,1110509,자멸,111050940,육,2,말린것,2,국립수산과학원(표준수산물성분표),840,Y,분석,미국,대표
R211-215054001-1201,장갱이_육_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11215,장갱이,1121505,장갱이,112150540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-217014001-0000,장어류_갈창갯장어_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121701,갈창갯장어,112170140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217034001-0006,장어류_갯장어_육_생것_대표_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121703,갯장어,112170340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217034001-0763,장어류_갯장어_육_생것_여수_10월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121703,갯장어,112170340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-217034001-0760,장어류_갯장어_육_생것_여수_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121703,갯장어,112170340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-217034001-0762,장어류_갯장어_육_생것_여수_9월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121703,갯장어,112170340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-217034001-0909,장어류_갯장어_육_생것_진주_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121703,갯장어,112170340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,진주
R211-217034001-0906,장어류_갯장어_육_생것_통영_10월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121703,갯장어,112170340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217034001-0904,장어류_갯장어_육_생것_통영_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121703,갯장어,112170340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217034001-0905,장어류_갯장어_육_생것_통영_9월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121703,갯장어,112170340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217054001-0649,장어류_무태뱀장어_육_생것_진안_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121705,무태뱀장어,112170540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,진안
R211-217074201-0000,장어류_뱀장어_간_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121707,뱀장어,112170742,간,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217074050-0000,장어류_뱀장어_육_구운것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121707,뱀장어,112170740,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217074001-0011,장어류_뱀장어_육_생것_대표_11월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121707,뱀장어,112170740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217074001-0004,장어류_뱀장어_육_생것_대표_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121707,뱀장어,112170740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217074001-0008,장어류_뱀장어_육_생것_대표_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121707,뱀장어,112170740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217074001-1208,장어류_뱀장어_육_생것_부산_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121707,뱀장어,112170740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-217074097-0000,장어류_뱀장어_육_조미하여 구운것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121707,뱀장어,112170740,육,97,조미하여 구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217134050-0012,장어류_붕장어_육_구운것_대표_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217134050-0903,장어류_붕장어_육_구운것_통영_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0007,장어류_붕장어_육_생것_대표_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217134001-0008,장어류_붕장어_육_생것_대표_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217134001-1200,장어류_붕장어_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-217134001-0906,장어류_붕장어_육_생것_통영_10월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0907,장어류_붕장어_육_생것_통영_11월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0908,장어류_붕장어_육_생것_통영_12월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0897,장어류_붕장어_육_생것_통영_1월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0898,장어류_붕장어_육_생것_통영_2월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0899,장어류_붕장어_육_생것_통영_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0900,장어류_붕장어_육_생것_통영_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0901,장어류_붕장어_육_생것_통영_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0902,장어류_붕장어_육_생것_통영_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0903,장어류_붕장어_육_생것_통영_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0904,장어류_붕장어_육_생것_통영_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217134001-0905,장어류_붕장어_육_생것_통영_9월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121713,붕장어,112171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-217094001-0649,장어류_비콜라장어_육_생것_진안_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121709,비콜라장어,112170940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,진안
R211-217114001-0000,장어류_자포뱀장어_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121711,자포뱀장어,112171140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217114001-0649,장어류_자포뱀장어_육_생것_진안_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121711,자포뱀장어,112171140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,진안
R211-217154002-0000,장어류_칠성장어_육_말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121715,칠성장어,112171540,육,2,말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-217154001-0000,장어류_칠성장어_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11217,장어류,1121715,칠성장어,112171540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-507014001-1208,재첩_육_생것_부산_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11507,재첩,1150701,재첩,115070140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-507013901-1201,재첩_전체_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11507,재첩,1150701,재첩,115070139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-219034015-0000,전갱이_육_조미하여 반정도 말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,15,조미하여 반정도 말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219014001-0008,전갱이류_갈전갱이_육_생것_대표_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121901,갈전갱이,112190140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219014001-1198,전갱이류_갈전갱이_육_생것_부산_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121901,갈전갱이,112190140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-219014001-0757,전갱이류_갈전갱이_육_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121901,갈전갱이,112190140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-219054001-1208,전갱이류_전갱이(치어)_육_생것_부산_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121905,전갱이(치어),112190540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-219034050-0000,전갱이류_전갱이_육_구운것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219034046-0000,전갱이류_전갱이_육_삶은것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,46,삶은것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219034001-0004,전갱이류_전갱이_육_생것_대표_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219034001-0005,전갱이류_전갱이_육_생것_대표_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219034001-0007,전갱이류_전갱이_육_생것_대표_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219034001-0008,전갱이류_전갱이_육_생것_대표_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219034001-0000,전갱이류_전갱이_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219034001-1200,전갱이류_전갱이_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-219034001-0757,전갱이류_전갱이_육_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-219034011-0000,전갱이류_전갱이_육_소금에 절여 말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,11,소금에 절여 말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219034030-0000,전갱이류_전갱이_육_조미통조림_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121903,전갱이,112190340,육,30,조미통조림,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-219074001-1203,전갱이류_줄전갱이_육_생것_부산_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11219,전갱이류,1121907,줄전갱이,112190740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-509014001-0756,전복류_둥근전복_육_생것_여수_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150901,둥근전복,115090140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-509034001-0431,전복류_말전복_육_생것_제주_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150903,말전복,115090340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,제주
R211-509057501-0000,"전복류_북방전복(참전복)_양식,내장_생것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150905,북방전복(참전복),115090575,"양식,내장",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509057401-0006,"전복류_북방전복(참전복)_양식,육_생것_대표_6월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150905,북방전복(참전복),115090574,"양식,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509054001-0756,전복류_북방전복(참전복)_육_생것_여수_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150905,북방전복(참전복),115090540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-509074101-0006,전복류_전복_내장_생것_대표_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509074101-0000,전복류_전복_내장_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509074101-1201,전복류_전복_내장_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-509074101-0464,전복류_전복_내장_생것_완도_10월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074101-0465,전복류_전복_내장_생것_완도_11월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074101-0466,전복류_전복_내장_생것_완도_12월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074101-0457,전복류_전복_내장_생것_완도_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074101-0459,전복류_전복_내장_생것_완도_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074101-0460,전복류_전복_내장_생것_완도_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509077501-0000,"전복류_전복_양식,내장_생것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090775,"양식,내장",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509077401-0000,"전복류_전복_양식,육_생것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090774,"양식,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
